database_id,cmm_id,prediction
131763567,53381,1298.7567
131803948,53382,1278.6014
131755054,53383,1304.7395
131801851,53384,1184.3757
74977477,53385,670.61865
131832784,53386,835.8637
131806549,53387,1314.6339
131818470,53388,1320.6018
131831189,53389,1032.9918
131751779,53390,606.2259
4161539,53391,614.4957
131754498,53392,1316.6967
4101,53393,85.68611
131750342,53394,1322.7833
131792727,53395,1023.16815
131834744,53396,858.9609
131815660,53397,1314.6339
131821702,53398,855.1852
131828401,53399,1017.09674
131807195,53400,1306.0851
131822663,53401,940.57135
11471752,53402,908.6312
85251748,53403,957.7961
131785660,53404,995.3259
131802758,53405,1101.1444
131781471,53406,1016.36285
131835818,53407,644.1356
131793938,53408,1028.1993
71544,53409,1048.1924
9296,53410,618.62756
131812387,53411,1320.9742
131807818,53412,1276.3395
5352451,53413,899.5937
131769629,53414,1170.63
131770949,53415,1304.8004
4253,53416,93.608604
131750780,53417,594.6345
131818563,53418,1320.6018
131808557,53419,1308.1741
131758294,53420,1285.0629
14942,53421,517.0446
131800127,53422,1230.7274
131773046,53423,1336.9443
53480695,53424,1251.8873
131772028,53425,1320.0336
131786202,53426,1026.8141
131818166,53427,1304.8004
131775525,53428,1289.6296
73416180,53429,1295.6838
131758007,53430,1325.1034
26435014,53432,654.4968
131807734,53433,1273.2134
53479995,53434,831.318
14864220,53435,766.78326
131781252,53436,1094.5771
70278,53437,712.68054
131839107,53438,651.57684
131794528,53439,1019.5023
131825225,53440,1003.5537
65058,53441,91.88317
439846,53442,490.59637
131779299,53443,1322.059
3369,53444,809.8939
131824916,53445,1047.0219
131825985,53446,1043.8486
131756968,53447,1347.4734
131769247,53449,1199.8126
131825720,53450,1014.553
131807461,53451,1317.4653
131809009,53452,1328.0288
131762881,53453,1291.9452000000001
711,53454,600.59595
131818206,53455,1316.5029
1550909,53456,756.1479
131803306,53457,1340.3894
131795109,53458,1010.37823
131826093,53459,1059.0483
131767015,53460,1169.728
131777031,53461,1314.6339
440670,53462,1201.8817
131815828,53463,1314.645
90473868,53464,633.69434
131769084,53465,1214.2488
131790762,53466,1038.5953
131819241,53467,1156.6088
12621609,53468,549.9343
131802234,53469,1147.7551
131778277,53470,1306.8379
131786851,53471,1028.1993
131826280,53472,1047.0219
131801827,53473,1196.8226
131836165,53474,660.58636
142186,53475,1287.6661
18218229,53476,577.6141
131825581,53477,1017.09674
131830911,53478,1070.3466
131793965,53479,1049.1119
131828871,53480,1056.1342
131779294,53481,1334.6699
131838289,53482,781.5611
131810188,53483,1275.4414
131760394,53484,1329.9324
5493675,53485,783.85065
131802573,53487,1188.1412
4746,53488,1080.8834
131805675,53489,1289.7821
131826422,53491,1038.2587
131826244,53492,1007.9226
131769333,53493,1104.8666
131792745,53494,1031.4476
131810659,53495,1312.2495
131754284,53496,1297.8876
131794241,53497,1019.5023
131787447,53498,1106.3307
131818277,53499,1275.4414
131761748,53500,1369.6846
131784526,53502,1041.6447
12232,53503,769.61273
131757419,53504,1339.0869
131757127,53505,1295.3971
85152934,53506,1113.7045
131784305,53507,1093.9703
131815031,53508,1286.6775
129626609,53509,722.841
13824420,53510,679.6192
131838198,53511,1000.45557
131777222,53512,1320.9742
131823684,53513,1032.9918
131763858,53514,1314.0194
131810061,53515,1316.5029
131796925,53516,1076.1946
131751305,53517,874.6885
131777244,53518,1319.9708
131802251,53519,1174.5168
135625501,53520,1083.0457
131765677,53521,1295.9857
131758366,53522,1408.789
131784718,53523,1028.3185
131793988,53524,1028.1993
131835090,53525,620.7491
131830627,53526,1006.6841
131809638,53527,1279.8596
53481002,53528,575.18024
131810768,53529,1285.8486
131782917,53530,1031.447
131822323,53531,1071.3601
53477747,53532,753.66034
131766412,53533,1261.2317
131786686,53534,1056.0398
131786589,53535,1032.6935
131810739,53536,1285.9855
11064107,53537,606.1166
131824537,53538,1036.8354
131795153,53539,995.3259
525784,53540,816.9557
131770143,53541,899.04425
131790245,53542,1104.0972
131816123,53543,1285.8486
11218768,53544,90.03238
131770854,53545,1290.8872
131787237,53546,993.2113
131826877,53547,1047.7009
189087,53548,83.876785
131814086,53549,1293.6482
131791401,53550,1027.993
14440539,53551,1039.6471
131767356,53552,1138.2745
131808175,53553,1322.0251
131813067,53554,1293.607
131779625,53555,1342.2046
131809454,53556,1335.1896
131764644,53557,1344.9315
12310181,53558,705.15576
131807481,53559,1313.6573
131821454,53560,873.35785
53477946,53561,1091.4227
131753606,53563,1327.2927
131808266,53564,1310.5637
54715139,53565,616.5347
23983,53566,583.12555
131775810,53567,1313.477
131759182,53568,1321.8296
5371562,53569,609.812
131803653,53570,1309.8453
53478829,53572,1243.061
85141768,53574,878.7204
131763540,53575,1346.2305
131767140,53576,1124.6703
131823993,53578,1071.6522
131762474,53579,1339.8989
10817,53580,812.66925
131817271,53581,1324.9016
6428538,53582,1468.0096
131819620,53583,1205.2443
131757365,53584,1330.0631
131839083,53585,772.70184
2346,53586,860.3609
131835625,53587,951.31445
131822642,53588,867.68524
131829850,53589,1066.3472
131770859,53590,1324.669
131829926,53591,1027.016
131777734,53592,1354.2633
131810513,53593,1329.2203
452506,53594,605.9962
131807525,53596,1307.007
131754452,53597,1309.584
131832163,53598,1331.579
12603040,53599,83.11873
131785321,53600,1082.8976
131764262,53601,1306.9813
131831587,53602,715.35345
131768231,53603,1153.442
131757336,53604,1313.634
131807305,53605,1320.3103
131773606,53606,1331.613
131834747,53607,905.5791
131751310,53608,697.5727
9911647,53609,776.8291
131816836,53610,1328.0288
131772935,53611,1324.669
131838959,53613,798.5542
131780054,53614,1003.3012
12285901,53615,571.8416
131776328,53616,1292.7633
131828617,53617,1047.7009
131837589,53618,648.9136
131835349,53619,662.7278
4659569,53620,836.3565
131796244,53621,1002.36285
131778340,53622,1273.2134
131813923,53623,1311.5941
131753742,53624,1273.7745
131834665,53625,621.87274
131816131,53626,1285.8486
131805282,53627,1303.4365
53479169,53628,1207.9135
9545940,53629,1264.943
131819821,53630,828.3743
131822747,53633,861.3647
131777359,53634,1315.306
131837524,53635,671.0636
131776008,53636,1332.8357
131824138,53637,992.0994
131826770,53638,1085.2709
131773974,53639,1301.249
131765214,53640,1320.1735
131759770,53641,1326.7198
85363137,53642,689.50806
131770565,53643,1285.4829
131751797,53644,1311.8943
53479039,53645,1245.6206
4155678,53646,614.4137
131831512,53648,816.0741
131782344,53649,986.0759
131827394,53650,1074.5038
131781216,53651,1082.8976
131755031,53652,1322.7141
131818516,53653,1285.4829
131753185,53654,778.1536
131757887,53657,1358.4891
131801925,53658,1227.919
131765342,53659,1345.3414
131821227,53660,912.8365
131754548,53661,1301.7236
131765222,53662,1319.6686
131808950,53663,1313.805
10246110,53664,676.4441
131774090,53665,1323.141
131800495,53666,1204.2098
131758093,53667,1335.728
131753847,53668,1370.1814
131809280,53669,1332.486
131754854,53670,1319.4098
131803500,53671,1289.1648
131817708,53672,1285.7334
71627306,53673,724.6084
131813567,53674,1351.0492
131818033,53675,1278.6014
131752683,53676,738.67096
131814524,53677,1328.8306
131776099,53678,1301.249
131775750,53679,1297.7349
53481262,53680,854.5491
131767761,53681,1138.6581
11952,53682,87.76591
131835065,53683,677.1351
131778131,53684,1322.0251
131829100,53686,1053.4012
102,53687,599.3453
131828689,53688,1083.1115
131754669,53689,1311.7385
131796224,53690,978.00653
131802200,53691,1289.3047
131801819,53692,1201.8956
131820244,53693,747.46796
131758852,53694,1369.6846
131758453,53695,1348.1075
14589073,53696,1266.0465
5271565,53697,712.8924
131814027,53698,1308.1741
131769485,53699,1113.642
131757785,53701,1340.1195
15129,53702,865.2828
131788935,53703,1047.2306
131838169,53704,990.49695
131775171,53705,1316.5029
5054,53706,573.98596
131829325,53707,1019.9938
131775818,53708,1328.946
91850747,53709,640.3765
131803308,53710,1359.9784
131767260,53711,1140.8999
131770364,53712,856.22864
131759880,53713,1309.3636
131810543,53714,1247.2725
131783714,53716,1017.9379
131805279,53717,1333.1903
131832980,53718,710.79987
131835632,53719,781.68646
131804363,53720,1300.9042
131773540,53721,1285.4829
131794322,53722,1031.447
131757573,53724,1349.1902
131778204,53725,1330.7601
131825349,53726,996.33746
131750737,53727,85.22324
131819569,53728,1206.1885
131761375,53729,1329.2013
131766116,53730,1300.7875
131812889,53731,1314.6339
53481261,53732,837.40594
131778417,53733,1294.319
131758109,53734,1300.8416
20364938,53735,712.0615
131837678,53736,660.97614
53478564,53737,1174.4515
131812195,53739,1309.3783
131808550,53742,1286.6715
131773127,53743,1285.8486
131785135,53744,1049.1119
6004093,53745,1243.2443
53479990,53746,749.76904
131778484,53748,1367.5165
131826745,53749,1018.8255
22833677,53750,688.316
131782200,53751,1011.9257
131769536,53752,1146.1006
131834857,53753,630.5815
5362770,53754,1055.01
53477894,53756,1321.4895
131759611,53757,1374.6038
131793289,53758,1034.5094
131760424,53759,1335.0577
131750632,53760,1325.3335
131823205,53761,986.5106
78069861,53762,630.31494
24892815,53763,612.35547
131772214,53764,1278.8854
131776606,53765,1321.9353
131769069,53766,1211.6206
3827,53767,713.7005
131823097,53769,1178.9814
75250440,53770,688.21533
131781080,53771,1049.6008
9261,53772,555.7904
66963592,53773,926.2546
11755137,53774,788.80164
131775547,53775,1295.4806
4264204,53776,899.2095
12304407,53777,601.51044
218690,53778,681.1314
131772686,53779,1323.6073
131817997,53780,1312.82
131776634,53781,1285.4829
131752038,53783,878.2744
131803907,53784,1294.3108
131815485,53785,1323.1886
131771430,53786,1273.2134
131819899,53787,840.3164
131817038,53788,1328.0288
131764093,53789,1329.7449
131750861,53790,602.4573
131790210,53791,1011.2008
131775910,53792,1316.5029
23700,53793,594.3587
131835559,53794,669.28973
131833975,53795,987.20996
131826978,53796,1069.756
131771653,53797,1293.3676
131835400,53798,694.9822
131834528,53799,647.43317
131784583,53800,1029.2997
56639109,53801,1230.8593
131825421,53802,1058.7599
131808970,53803,1323.6073
131771212,53804,1312.82
131773415,53805,1296.3805
131815692,53806,1311.8658
131808830,53807,1297.8651
131818944,53808,1146.8041
74977437,53809,681.2432
131830585,53810,1068.5205
131823247,53811,928.8974
131763583,53812,1342.683
11792299,53814,891.58813
131830141,53815,1046.0149
131824783,53816,1051.7039
131777175,53817,1304.8004
131794945,53818,996.19604
131832219,53819,1228.358
131835978,53820,759.6184
131773266,53821,1305.4833
131754670,53822,1304.0845
131761866,53824,1326.0917
131779154,53825,1338.3835
131787389,53826,1058.442
131758116,53827,1335.728
131819651,53828,1353.5581
53477755,53829,817.71204
131834184,53830,641.91174
131758186,53831,1314.013
131777483,53832,1323.6155
131774702,53833,1324.669
131825773,53834,1044.724
131817837,53835,1344.9275
131775306,53836,1329.1244
131775945,53837,1328.8306
131754595,53838,1312.7551
131830836,53839,999.6273
90477896,53840,1064.4751
16722112,53841,669.68604
131825255,53842,952.5078
131825394,53844,1081.2925
131783569,53845,1052.3517
11796710,53846,1144.5144
131756034,53847,1279.2533
131774805,53849,1328.8306
131766210,53850,1331.9177
131825546,53851,1071.973
131810982,53852,1320.0336
131804304,53853,1308.7037
131762456,53854,1352.8157
25078184,53855,566.1422
101407815,53856,758.6425
131816491,53857,1286.6715
131804290,53858,1294.319
131790532,53859,1081.923
131823032,53860,1178.165
440072,53861,601.9531
131779925,53862,1076.1946
131802474,53863,1171.6866
131751424,53864,922.0237
131836569,53865,655.16455
131824694,53866,1016.07745
131794980,53867,974.85944
3858,53868,752.19385
131828198,53869,1057.3038
131770055,53870,725.0979
131793740,53871,1053.8253
131778932,53872,1289.7821
131787432,53873,1002.3415
131772107,53874,1303.7949
131773890,53876,1308.5397
9826472,53877,983.948
16130973,53878,755.21857
131819953,53879,911.99976
131831017,53880,1031.2831
74933433,53881,741.6573
122370780,53882,995.33246
126455742,53883,743.92096
131752931,53884,823.55505
53479551,53885,804.3412
131771570,53886,1332.486
131825344,53887,957.0058
53479950,53888,957.82587
131764460,53889,1358.0432
131785011,53890,1032.6935
76900213,53893,774.25055
131811542,53894,1311.5941
131760334,53895,1353.5463
131800376,53896,1230.1575
131829915,53898,1087.2019
637308,53900,773.9249
14825498,53901,811.2624
131823245,53902,1015.9984
131824060,53903,957.0058
131756967,53904,1277.8428
131818534,53905,1313.805
170484,53906,556.99054
131818085,53907,1332.486
131757518,53908,1335.728
131812334,53909,1296.3805
131807781,53910,1306.8379
22757845,53911,1191.0631
131800663,53912,1206.1005
131811039,53913,1300.7797
131814233,53914,1300.7797
75295078,53915,936.4208
131758750,53916,1259.0256
131810881,53917,1328.2938
131772870,53918,1320.8585
131755845,53919,1304.5763
131773678,53920,1296.4933
131775627,53921,1311.5941
28905,53922,608.6027
131820144,53923,799.2934
131808250,53924,1275.4414
17868,53925,1133.2957
131776926,53926,1323.6073
131828881,53927,1059.0483
131814459,53928,1273.2134
131761356,53929,1374.4581
131759624,53930,1310.8757
131779665,53932,1076.1946
131793160,53933,1029.549
375148,53935,956.6197
131804534,53936,1295.4806
7283,53939,95.40782
131752498,53941,948.93384
131835741,53942,611.4494
131762774,53945,1347.9375
131808246,53946,1278.6014
131812953,53947,1278.6014
53479553,53948,827.0052
131751809,53949,580.1808
131761752,53950,1346.4736
5284549,53951,604.85736
131772645,53952,1287.6237
131782000,53953,1029.5007
5964600,53954,749.9833
131813867,53955,1230.4666
131784810,53956,1126.0676
131814644,53957,1300.384
131761241,53958,1307.4674
131758193,53959,1337.17
131762536,53960,1353.2263
16496,53961,712.2262
131771284,53962,1294.319
131802797,53963,1166.1079
131764126,53964,1342.6019
131811237,53965,1323.141
131821428,53966,898.9916
131815778,53967,1293.1797
131754532,53968,1309.5469
131788695,53969,1023.0771
131804405,53971,1300.384
53481867,53973,1001.8494
53481335,53974,754.3578
131787566,53975,1125.8209
1049,53976,587.92444
131838338,53977,967.2248
131799949,53978,1268.583
131763987,53979,1358.0741
131815303,53980,1316.4298
131822174,53981,1160.8961
131802861,53982,1128.7584
131838071,53983,1001.1809
131806439,53985,1333.1903
74977687,53986,622.80615
131755930,53987,1308.2437
73416319,53988,1125.7472
131828694,53989,1081.2925
131787039,53990,1081.923
131772717,53991,1312.82
10883,53992,739.14905
131787144,53993,1126.0676
131793097,53994,1008.3541
447920,53995,809.5716
131806586,53996,1331.613
10010147,53997,711.36615
87289205,53998,562.45526
15559736,53999,640.20087
131751154,54000,648.26855
131834218,54001,904.3636
131813930,54002,1272.3615
131803267,54003,1358.4849
131752391,54004,1284.9595
131823087,54006,1196.4033
131769331,54007,1121.44
131781254,54008,996.19604
131808596,54009,1287.6237
131764920,54010,1256.6433
131756405,54011,1349.1902
131822487,54012,1054.7578
643658,54013,1098.8892
131817679,54014,1339.1384
131776261,54015,1332.8357
131824103,54016,966.962
131752188,54018,738.474
131829739,54019,992.22296
131760702,54020,1308.2932
91799718,54021,635.6363
13909547,54022,599.3987
131789408,54023,1029.5007
131808641,54024,1311.8658
131791032,54025,1038.5953
131811821,54026,1286.6715
131814017,54027,1289.7821
8742,54028,586.8381
131794889,54029,1106.3307
73157205,54030,741.7866
131812530,54032,1320.9742
131754041,54033,1322.7141
44185,54034,645.8318
131765468,54036,1313.0385
131819867,54037,876.1927
131805756,54038,1275.4414
131812495,54039,1288.7723
131773743,54041,1312.7736
131819183,54042,1164.1505
131758398,54043,1264.7043
131753358,54044,1276.3184
14513,54045,656.383
131830283,54046,1010.3548
131838981,54048,711.53253
131834686,54049,822.4157
131803926,54050,1285.9855
53480172,54051,924.7139
131815229,54052,1327.5941
131756363,54053,1342.9927
131786036,54054,978.00653
11529,54055,1015.6793
131831229,54056,1005.08826
520423,54057,712.96124
131756199,54058,1319.3788
131800304,54059,1179.4102
131760383,54060,1330.3308
131793791,54062,1034.5094
131768996,54063,1212.0845
131762921,54064,1345.7354
25215,54065,821.38385
131784744,54068,1126.5684
131837673,54069,708.3594
131750990,54070,871.0143
131831763,54071,630.3992
131794136,54074,1011.2008
131764389,54075,1345.7953
131787299,54076,1110.8191
131818246,54077,1294.3108
131772184,54078,1318.9225
131759945,54079,1327.2927
131752322,54080,639.3545
9889961,54081,665.41644
131759741,54082,1361.2657
131762193,54083,1294.9799
131835445,54084,1003.9125
131757271,54085,1310.7448
131811929,54086,1289.6296
131767156,54087,1103.7456
131824439,54088,1010.90936
131759848,54089,1317.1221
131829945,54091,1025.5063
570507,54092,1082.8495
131806712,54093,1321.9353
85242164,54095,596.35004
85270241,54096,702.83276
131756520,54097,1279.3745
131812186,54098,1316.4198
131750765,54099,87.67044
131816710,54100,1339.2155
131835165,54101,764.8348
131756524,54102,1311.6589
131820159,54103,747.7845
131755168,54104,1291.0651
131793625,54105,1106.3307
131765832,54106,1294.0907
131758689,54107,1314.5504
131775117,54110,1273.2134
131823670,54111,1015.98157
131773530,54112,1255.2239
131827190,54113,1032.2158
131816399,54114,1285.8486
131814784,54115,1331.2549
131818058,54116,1287.6237
131770513,54117,1230.4666
131826796,54118,1040.8862
131759644,54119,1368.5911
53480960,54120,1064.5798
439837,54121,560.0091
131785594,54122,1014.00085
131759422,54123,1276.39
131777684,54124,1331.424
131811991,54125,1230.4666
131796302,54126,1019.51245
131767521,54127,1153.442
131775289,54128,1331.0214
131822904,54129,833.7248
74539967,54130,597.2739
131790238,54131,1029.2997
184815,54132,963.2267
131775587,54133,1320.6018
445040,54134,558.13446
53477687,54135,1185.126
131830415,54136,1072.6896
131787508,54137,1016.1245
131830413,54138,1012.3859
131797099,54139,1023.60425
131779775,54140,1007.5009
443849,54141,81.4358
131764276,54142,1316.1162
131756672,54143,1279.2533
131809336,54144,1246.6237
131832325,54145,891.6568
131813774,54146,1322.0251
53478338,54147,1275.5083
15336,54148,986.49396
131772002,54149,1304.8004
131807167,54150,1290.1018
131753412,54151,1252.6405
131779598,54152,1324.9564
131821481,54154,876.7181
131838817,54155,642.1012
131756816,54157,1321.9496
440103,54158,523.23944
131791774,54159,1040.6119
131776491,54160,1301.249
131815261,54163,1320.6018
131763036,54165,1307.7094
131765121,54166,1307.3054
131838972,54167,698.4749
131758073,54168,1321.2008
131802736,54169,1171.7312
131775559,54171,1276.3395
131775374,54172,1323.6073
131776449,54173,1301.249
131770817,54174,1314.6339
131782683,54175,1058.9149
131760687,54176,1292.6384
131815440,54177,1339.2155
131835742,54178,611.4494
131816048,54180,1306.8379
131775982,54181,1326.1769
131759771,54182,1326.16
131833030,54183,718.8194
131771567,54184,1296.3805
131756625,54185,1321.9496
19421331,54186,1092.2965
131804159,54187,1285.7334
133072,54188,928.55865
131770202,54190,887.2761
131776950,54191,1314.4806
131815517,54192,1324.669
10712,54193,567.7603
101727464,54194,702.1297
131833031,54195,608.5077
53479980,54196,863.2681
131758262,54197,1286.4268
131824877,54198,1037.1389
131751172,54199,756.5655
131815294,54200,1269.0984
14275203,54201,597.39264
131802015,54202,1280.2075
102210473,54204,617.60986
131815808,54205,1320.7075
131816473,54206,1312.82
13370036,54207,696.2486
131763929,54208,1320.3351
131768700,54209,1174.9731
131783978,54210,1004.3151
53481833,54211,1028.7662
131772659,54212,1304.8004
2862,54213,662.4927
131777224,54214,1302.4409
32681,54215,832.50146
6440422,54216,1071.0286
53481144,54217,714.86957
131775357,54218,1296.669
131756380,54220,1339.6083
131777384,54221,1322.277
131811206,54223,1320.0336
131761746,54224,1293.1703
131765236,54225,1330.0686
131772695,54226,1294.319
131813427,54228,1340.7866
131826353,54229,1064.9556
131819591,54230,1186.3749
131772210,54231,1302.4409
131752989,54232,729.4522
16867,54233,614.2781
131752821,54234,807.64825
131811602,54236,1312.7736
131808967,54237,1320.6018
131774288,54238,1302.8776
131806052,54239,1312.82
131767816,54240,1211.6686
131831127,54241,1056.724
131799998,54242,1253.0304
131826463,54243,1038.2587
131827559,54244,1060.7446
131792686,54246,1025.3534
131760560,54247,1306.9756
131835194,54249,875.0138
131779494,54250,1272.5242
131827227,54251,1047.7009
131809344,54252,1296.3805
131761261,54253,1283.7877
131819050,54254,1130.3983
87415568,54255,720.85614
131824968,54256,1019.44495
131763557,54257,1346.1989
57278097,54258,733.9648
131839384,54259,818.73584
131828126,54260,1090.1228
161120,54261,748.9055
131819179,54262,1164.0153
74178121,54263,704.63763
131825026,54264,1044.7063
131803108,54267,1319.1144
131788060,54269,1003.8707
131805959,54271,1337.3395
53481520,54273,869.19196
131818169,54274,1307.1644
131758581,54276,1327.7596
131789565,54277,1027.993
8863,54278,839.90015
131756196,54280,1284.1736
131786946,54281,1025.4814
131752921,54282,883.24524
131829978,54283,1055.7555
131805660,54284,1312.82
131819461,54285,1227.9731
131836246,54286,696.1071
131822196,54287,1098.276
53481102,54289,765.22906
53479808,54291,967.75555
131826286,54292,1015.4636
131796519,54293,1036.1008
131838954,54294,865.65753
131751496,54295,92.78892
131805509,54296,1311.5941
131835069,54297,639.99335
131769471,54298,1152.6353
131754172,54299,1322.6925
131768926,54301,1147.4138
140396169,54302,714.7586
131807684,54304,1309.3783
131796335,54305,1009.02924
131778363,54306,1285.7334
131759855,54307,1308.7661
131784257,54308,1041.6447
131834501,54309,661.5402
131775630,54310,1293.1797
131777864,54311,1297.7349
131774220,54313,1307.3824
131784620,54314,1027.993
131821620,54315,938.2555
131826019,54316,1067.5935
85834720,54317,596.8607
131787633,54318,1106.3307
131813992,54319,1322.0251
71777476,54320,701.0576
131772218,54321,1278.6014
131808893,54322,1343.5206
131781562,54323,1003.3012
131768621,54324,1174.9576
131769883,54325,714.59247
131792697,54328,1052.3517
131806162,54329,1285.4829
131796135,54330,1082.8976
131811913,54331,1316.4198
131799740,54332,1229.8224
131769228,54333,1240.8102
131804307,54334,1296.669
131829236,54335,1061.8802
1549106,54336,719.0523
131834405,54337,780.06036
131819555,54338,1189.8522
131763971,54340,1341.134
131752399,54341,903.0114
131792855,54343,1006.8063
131820155,54344,750.78467
131806090,54345,1240.1577
131816424,54346,1296.669
131761777,54347,1356.8981
131786383,54348,1029.549
130756,54349,921.5961
14236712,54351,880.6666
131829175,54352,1018.4388
131781918,54353,996.8507
14104301,54354,693.30646
131814142,54355,1332.486
131825283,54356,1014.22205
131785869,54358,995.3259
15607885,54359,1330.0631
5488561,54360,754.5016
131762284,54362,1307.4674
131761851,54363,1283.3319
131794460,54365,1029.2997
131812521,54366,1294.319
131817305,54369,1320.0336
131800436,54370,1160.2166
13916716,54371,957.2122
131771720,54372,1306.8232
39765,54373,901.2859
131812978,54374,1311.5941
131795193,54375,1098.1501
131751234,54376,1083.0635
131824314,54378,996.33746
535,54379,87.40746
131767738,54380,1151.4036
131796577,54381,1048.6531
131766414,54382,1294.0907
131818072,54383,1327.5941
131778554,54384,1295.4252
71752998,54385,661.956
5353758,54386,666.55774
131802997,54387,1305.0983
131779352,54388,1290.1018
131794048,54389,1034.5094
131779265,54390,1342.5773
131775590,54392,1239.2556
131761715,54394,1357.6084
131817009,54395,1285.4829
131827684,54396,1014.22205
131818190,54398,1287.6237
131809652,54399,1275.4414
131826995,54400,1089.2063
85213911,54401,783.44763
131758532,54402,1316.7839
131760372,54403,1307.6998
131768535,54404,1152.6494
131818995,54405,1129.9574
53479805,54406,858.8248
131831093,54407,1026.9672
131753221,54408,1293.1075
131776730,54409,1314.4806
131813577,54410,1289.6296
14865499,54411,728.4724
131790770,54412,1023.60425
131771851,54413,1281.9689
4868,54414,850.3995
131775449,54415,1328.0288
131823610,54416,1013.91565
131802025,54417,1310.6471
131821659,54418,849.6469
131776434,54419,1318.956
131771876,54420,1332.8357
131763101,54421,1321.2612
131804778,54422,1325.7827
131758038,54423,1334.06
131827572,54424,1027.0862
131821225,54425,914.5211
6253,54426,90.73835
131809527,54427,1319.4829
131759404,54428,1314.629
131776161,54429,1320.8585
131806249,54431,1327.8307
131787167,54432,1005.43726
131751891,54433,816.7462
131832315,54434,960.3425
131752459,54436,657.5222
87466,54437,588.9103
131803867,54439,1307.007
131753636,54440,1294.9799
131788531,54441,1010.37823
586005,54442,603.23505
131814570,54443,1332.486
560157,54445,568.4804
131767733,54446,1133.9692
131763326,54448,1371.4337
131803335,54450,1306.8379
131786787,54451,1010.37823
131826030,54452,1102.3752
13870422,54453,800.0471
57240436,54454,1292.7062
131767756,54455,1169.728
131767839,54456,1205.6134
131780873,54457,1083.502
23938,54458,628.63696
131790481,54459,989.70703
131773929,54460,1314.645
131835979,54461,741.77924
131754250,54462,1304.4365
131816742,54463,1286.6715
111329,54464,1376.7163
131816617,54465,1272.5242
71448979,54466,954.0745
131824815,54467,1002.3967
131796404,54468,1028.9634
3365,54469,647.56226
131827918,54470,1019.44495
131760455,54472,1316.1162
131804622,54473,1298.85
131835705,54474,618.9888
13964445,54475,689.08856
131823230,54476,976.6227
131773105,54477,1308.0051
131815298,54478,1318.5372
131828280,54480,1040.9746
131836354,54481,639.0741
131805698,54482,1309.8453
131813556,54483,1263.0957
131776455,54484,1328.0288
131802131,54486,1141.9166
71438153,54487,718.63367
131836783,54488,707.494
131823452,54489,998.5583
81221,54490,889.3352
131814421,54491,1331.613
131837555,54492,854.1341
131754960,54493,1315.3997
131751735,54494,1147.4385
131755422,54495,1278.6914
131804043,54496,1297.8651
131831772,54497,642.61194
131822937,54498,874.5984
131830277,54499,966.22876
131811197,54500,1343.5206
131753505,54501,1308.2437
131755797,54502,1277.5375
131803093,54503,1280.6569
131765360,54504,1354.1561
73822534,54505,628.61523
131753971,54506,1330.1754
59964599,54507,604.15704
131807646,54508,1345.3278
131771479,54509,1314.645
131814649,54510,1296.3943
131815376,54511,1310.5637
131785059,54513,1082.8976
131782032,54514,1025.165
92268,54515,501.77448
131770984,54516,1316.5029
131804447,54517,1320.9742
131836460,54518,800.20355
131768144,54519,1183.8295
131825616,54520,1044.9467
75310498,54522,653.5604
131807039,54523,1230.4666
131795014,54524,1000.5304
5356544,54525,1003.57904
72963947,54526,857.555
131825139,54527,1036.8354
131769505,54528,1122.9849
131774525,54529,1343.5206
5365976,54530,956.8162
131827128,54531,1038.2587
131812741,54532,1285.4829
131761836,54534,1287.1879
131824681,54535,1010.12506
131833072,54536,612.1701
13889202,54537,717.29083
131783407,54538,1025.3534
131755267,54539,1279.2533
131770659,54540,1294.195
131810520,54541,1322.0251
73981738,54542,691.46594
131786937,54544,1037.3796
131823290,54545,926.2575
131763216,54546,1325.0208
9803898,54548,1187.8682
5318090,54549,764.45294
131750648,54550,1301.4908
131821840,54551,879.43774
131786992,54552,1076.1946
131758501,54553,1374.8973
131769180,54554,1144.3146
131796292,54555,1035.1406
131829253,54556,1024.5085
131811720,54557,1290.1018
131796651,54558,1027.993
131793061,54559,1029.2997
3168,54560,668.98395
131770533,54561,1276.3395
131769382,54562,1098.733
131826398,54563,1059.7717
131804455,54564,1307.7356
131827500,54565,997.46063
85267368,54566,585.46796
131828546,54568,979.79926
131791727,54569,1012.79895
131805533,54570,1324.6305
131779949,54571,999.07367
131775386,54572,1313.477
131757858,54573,1325.7567
6101730,54574,560.0091
13964509,54575,644.8313
14285022,54576,840.9428
131760106,54577,1330.4812
131820228,54578,764.33624
131763293,54579,1373.1365
131813446,54580,1347.4147
131756219,54581,1315.7482
131776305,54582,1285.9855
131758223,54583,1327.1876
131763951,54584,1339.7825
131817101,54585,1276.3395
53478195,54586,1120.9565
131825921,54588,1068.0793
131811218,54589,1301.249
131765799,54590,1338.9843
131774608,54591,1331.0214
131813456,54592,1306.8379
131778792,54593,1324.9564
131763656,54594,1364.7814
131828688,54595,1048.7274
131775030,54596,1301.249
131755825,54597,1276.3184
131780151,54598,1078.5511
131828863,54599,1054.5963
150,54600,86.486336
131811611,54601,1316.4298
75231332,54602,736.81915
131765005,54603,1385.6997
30248,54604,895.8013
131818045,54605,1285.4829
131813836,54606,1300.7797
131832842,54607,648.64325
131806868,54608,1285.4829
131785014,54609,999.07367
131787482,54610,1088.4445
131817656,54611,1286.6715
131779253,54612,1304.6919
131755870,54613,1297.4595
131822635,54614,815.0056
