database_id,cmm_id,prediction
NPA017552,17400,797.477
NPA017553,17401,873.69727
NPA017554,17402,862.79736
NPA017555,17403,789.4559
NPA017556,17404,967.68634
NPA017557,17405,869.27496
NPA017558,17406,1227.7648
NPA017559,17407,1240.127
NPA017560,17408,950.6099
NPA017561,17409,824.5466
NPA017562,17410,784.0068
NPA017563,17411,825.1972
NPA017564,17412,781.85535
NPA017565,17413,885.7297
NPA017566,17414,930.19855
NPA017567,17415,816.2951
NPA017568,17416,678.20514
NPA017569,17417,577.7834
NPA017570,17418,596.4498
NPA017571,17419,684.7528
NPA017572,17420,750.225
NPA017573,17421,836.2209
NPA017574,17422,716.87463
NPA017575,17423,1402.1515
NPA017576,17424,778.18353
NPA017577,17425,1291.6884
NPA017578,17426,783.28705
NPA017579,17427,785.0469
NPA017580,17428,660.05023
NPA017581,17429,870.5167
NPA017582,17430,806.6911
NPA017583,17431,656.95715
NPA017584,17432,915.4114
NPA017585,17433,786.2387
NPA017586,17434,805.92206
NPA017587,17435,796.17175
NPA017588,17436,931.5409
NPA017589,17437,875.417
NPA017590,17438,773.6954
NPA017591,17439,1012.20154
NPA017592,17440,80.161514
NPA017593,17441,771.2709
NPA017594,17442,739.8738
NPA017595,17443,787.216
NPA017596,17444,1035.5148
NPA017597,17445,837.2728
NPA017598,17446,605.9059
NPA017599,17447,722.12506
NPA017600,17448,892.88715
NPA017601,17449,577.1118
NPA017602,17450,1021.468
NPA017603,17451,772.0732
NPA017604,17452,769.53937
NPA017605,17453,786.8016
NPA017606,17454,919.7995
NPA017607,17455,1138.0159
NPA017608,17456,1155.0138
NPA017609,17457,1137.7458
NPA017610,17458,736.0132
NPA017611,17459,669.1926
NPA017612,17460,869.2916
NPA017613,17461,897.8405
NPA017614,17462,88.733765
NPA017615,17463,951.68036
NPA017616,17464,660.80237
NPA017617,17465,843.2847
NPA017618,17466,603.17566
NPA017619,17467,755.88226
NPA017620,17468,846.9129
NPA017621,17469,750.1461
NPA017622,17470,958.5753
NPA017623,17471,921.73285
NPA017624,17472,1031.6406
NPA017625,17473,611.5322
NPA017626,17474,690.07776
NPA017627,17475,754.4211
NPA017628,17476,734.09894
NPA017629,17477,949.55615
NPA017630,17478,721.29297
NPA017631,17479,906.6092
NPA017632,17480,807.9651
NPA017633,17481,735.07904
NPA017634,17482,912.6353
NPA017635,17483,808.8088
NPA017636,17484,831.7867
NPA017637,17485,790.01996
NPA017638,17486,546.5792
NPA017639,17487,710.50726
NPA017640,17488,922.7977
NPA017641,17489,896.105
NPA017642,17490,937.53503
NPA017643,17491,705.00037
NPA017644,17492,754.2948
NPA017645,17493,629.81805
NPA017646,17494,713.3688
NPA017647,17495,823.13293
NPA017648,17496,1224.2849
NPA017649,17497,746.3297
NPA017650,17498,776.96204
NPA017651,17499,958.14954
NPA017652,17500,761.4981
NPA017653,17501,619.7011
NPA017654,17502,1351.5664
NPA017655,17503,846.0977
NPA017656,17504,666.23126
NPA017657,17505,770.3058
NPA017658,17506,940.43616
NPA017659,17507,697.9756
NPA017660,17508,769.5675
NPA017661,17509,740.3117
NPA017662,17510,1248.0634
NPA017663,17511,807.8469
NPA017664,17512,905.4699
NPA017665,17513,892.4928
NPA017666,17514,841.21216
NPA017667,17515,747.19635
NPA017668,17516,1007.5187
NPA017669,17517,753.97394
NPA017670,17518,821.1586
NPA017671,17519,1021.0838
NPA017672,17520,808.8943
NPA017673,17521,783.2588
NPA017674,17522,685.69403
NPA017675,17523,853.7864
NPA017676,17524,831.49884
NPA017677,17525,586.42706
NPA017678,17526,963.5456
NPA017679,17527,822.2399
NPA017680,17528,1135.2827
NPA017681,17529,891.56775
NPA017682,17530,625.5554
NPA017683,17531,715.6082
NPA017684,17532,660.55145
NPA017685,17533,741.36816
NPA017686,17534,749.14026
NPA017687,17535,871.2018
NPA017688,17536,689.9734
NPA017689,17537,753.52606
NPA017690,17538,1176.639
NPA017691,17539,889.4621
NPA017692,17540,670.32104
NPA017693,17541,612.0516
NPA017694,17542,751.5329
NPA017695,17543,703.4253
NPA017696,17544,735.095
NPA017697,17545,617.29755
NPA017698,17546,1237.5399
NPA017699,17547,990.9911
NPA017700,17548,813.3996
NPA017701,17549,673.9158
NPA017702,17550,831.1372
NPA017703,17551,638.6874
NPA017704,17552,563.6874
NPA017705,17553,764.2398
NPA017706,17554,816.5364
NPA017707,17555,665.96497
NPA017708,17556,659.47845
NPA017709,17557,807.2411
NPA017710,17558,976.5767
NPA017711,17559,810.1896
NPA017712,17560,648.17126
NPA017713,17561,911.61346
NPA017714,17562,834.62976
NPA017715,17563,746.81323
NPA017716,17564,668.1832
NPA017717,17565,938.7898
NPA017718,17566,710.89923
NPA017719,17567,1003.42255
NPA017720,17568,803.04205
NPA017721,17569,691.15094
NPA017722,17570,557.33453
NPA017723,17571,839.1477
NPA017724,17572,1005.7946
NPA017725,17573,738.27814
NPA017726,17574,724.5644
NPA017727,17575,680.84735
NPA017728,17576,822.41614
NPA017729,17577,905.4883
NPA017730,17578,1108.2222
NPA017731,17579,705.92285
NPA017732,17580,994.1178
NPA017733,17581,894.2955
NPA017734,17582,893.0743
NPA017735,17583,728.9422
NPA017736,17584,88.43916
NPA017737,17585,856.92285
NPA017738,17586,788.72614
NPA017739,17587,1292.6106
NPA017740,17588,855.8839
NPA017741,17589,736.03656
NPA017742,17590,647.9448
NPA017743,17591,881.56506
NPA017744,17592,789.1137
NPA017745,17593,795.7694
NPA017746,17594,1009.7896
NPA017747,17595,1324.8558
NPA017748,17596,985.7546
NPA017749,17597,650.2536
NPA017750,17598,677.1864
NPA017751,17599,708.12506
NPA017752,17600,921.29346
NPA017753,17601,649.88226
NPA017754,17602,952.1452
NPA017755,17603,903.6997
NPA017757,17604,641.0712
NPA017758,17605,829.0648
NPA017759,17606,844.8644
NPA017760,17607,682.2668
NPA017761,17608,693.3421
NPA017762,17609,679.4998
NPA017763,17610,1084.1543
NPA017764,17611,884.6039
NPA017765,17612,729.49603
NPA017766,17613,839.1059
NPA017767,17614,807.641
NPA017768,17615,697.49225
NPA017769,17616,748.9645
NPA017770,17617,1129.2062
NPA017771,17618,631.21924
NPA017772,17619,620.7086
NPA017773,17620,964.50726
NPA017774,17621,1172.0427
NPA017775,17622,98.70458
NPA017776,17623,609.4543
NPA017777,17624,1104.2164
NPA017778,17625,1337.9515
NPA017779,17626,729.58295
NPA017780,17627,792.6292
NPA017781,17628,755.6998
NPA017782,17629,779.76495
NPA017783,17630,883.8409
NPA017784,17631,903.932
NPA017785,17632,623.0416
NPA017786,17633,861.0426
NPA017787,17634,646.19604
NPA017788,17635,713.5848
NPA017789,17636,667.74054
NPA017790,17637,850.66907
NPA017791,17638,810.1398
NPA017792,17639,985.4938
NPA017793,17640,601.12494
NPA017794,17641,589.5997
NPA017795,17642,802.454
NPA017796,17643,999.1534
NPA017797,17644,719.7317
NPA017798,17645,734.49854
NPA017799,17646,683.38794
NPA017800,17647,717.79626
NPA017801,17648,784.46277
NPA017802,17649,843.03265
NPA017803,17650,1123.9607
NPA017804,17651,823.3259
NPA017805,17652,911.88324
NPA017806,17653,900.81647
NPA017807,17654,661.3759
NPA017808,17655,746.0766
NPA017809,17656,831.3304
NPA017810,17657,840.54584
NPA017811,17658,697.46185
NPA017812,17659,737.9402
NPA017813,17660,761.3407
NPA017814,17661,793.2218
NPA017815,17662,799.47705
NPA017816,17663,1153.3906
NPA017817,17664,642.8772
NPA017818,17665,905.2227
NPA017819,17666,750.8504
NPA017820,17667,687.5262
NPA017821,17668,949.69543
NPA017822,17669,860.37213
NPA017823,17670,999.6873
NPA017824,17671,682.3901
NPA017825,17672,610.78925
NPA017826,17673,732.1355
NPA017827,17674,806.57776
NPA017828,17675,932.65533
NPA017829,17676,661.34186
NPA017830,17677,1205.3978
NPA017831,17678,685.7847
NPA017832,17679,619.1909
NPA017833,17680,734.17914
NPA017834,17681,769.08594
NPA017835,17682,793.8395
NPA017836,17683,749.3027
NPA017837,17684,947.992
NPA017838,17685,1221.188
NPA017839,17686,988.791
NPA017840,17687,730.8173
NPA017841,17688,714.97205
NPA017842,17689,642.4705
NPA017843,17690,1062.2524
NPA017844,17691,749.0402
NPA017845,17692,1047.2178
NPA017846,17693,731.8685
NPA017847,17694,693.1765
NPA017848,17695,885.9288
NPA017849,17696,873.65186
NPA017850,17697,629.19025
NPA017851,17698,671.3706
NPA017852,17699,727.88293
NPA017853,17700,777.38007
NPA017854,17701,798.3928
NPA017855,17702,634.5823
NPA017856,17703,739.98346
NPA017857,17704,997.6297
NPA017858,17705,809.73706
NPA017859,17706,789.9844
NPA017860,17707,792.97656
NPA017861,17708,971.378
NPA017862,17709,745.9629
NPA017863,17710,85.507416
NPA017865,17711,751.3493
NPA017866,17712,999.9422
NPA017867,17713,704.3598
NPA017868,17714,998.86676
NPA017869,17715,769.592
NPA017871,17716,1057.9993
NPA017872,17717,899.27716
NPA017873,17718,821.629
NPA017874,17719,892.8715
NPA017875,17720,651.2747
NPA017876,17721,1081.6157
NPA017877,17722,707.65204
NPA017878,17723,1009.04974
NPA017879,17724,804.46234
NPA017880,17725,1031.4764
NPA017881,17726,917.4827
NPA017882,17727,762.7669
NPA017883,17728,1266.5176
NPA017884,17729,587.27075
NPA017885,17730,1003.9835
NPA017886,17731,725.63745
NPA017887,17732,606.9083
NPA017888,17733,675.6634
NPA017889,17734,978.1649
NPA017890,17735,1072.2985
NPA017891,17736,626.6046
NPA017892,17737,638.5867
NPA017893,17738,803.8509
NPA017894,17739,813.67236
NPA017895,17740,809.74786
NPA017896,17741,736.859
NPA017897,17742,852.10266
NPA017898,17743,950.9065
NPA017899,17744,874.47546
NPA017900,17745,881.813
NPA017901,17746,667.54376
NPA017902,17747,948.2414
NPA017903,17748,599.6375
NPA017904,17749,1014.7062
NPA017905,17750,938.8658
NPA017906,17751,734.15485
NPA017907,17752,1002.5457
NPA017908,17753,883.6055
NPA017909,17754,748.62427
NPA017910,17755,908.6852
NPA017911,17756,701.46454
NPA017912,17757,823.1426
NPA017913,17758,817.05566
NPA017914,17759,657.57837
NPA017915,17760,824.6433
NPA017916,17761,1244.8524
NPA017917,17762,881.46155
NPA017918,17763,753.40704
NPA017919,17764,889.9957
NPA017920,17765,818.99347
NPA017921,17766,624.30566
NPA017922,17767,942.4508
NPA017923,17768,1121.6105
NPA017924,17769,797.75195
NPA017925,17770,1317.642
NPA017926,17771,857.601
NPA017927,17772,762.9485
NPA017928,17773,705.0838
NPA017929,17774,639.8729
NPA017930,17775,769.359
NPA017931,17776,747.858
NPA017932,17777,717.98
NPA017933,17778,655.5258
NPA017934,17779,652.8985
NPA017935,17780,682.8323
NPA017936,17781,584.23285
NPA017937,17782,1024.1421
NPA017938,17783,654.3803
NPA017939,17784,733.472
NPA017940,17785,966.2744
NPA017941,17786,710.04565
NPA017942,17787,767.3642
NPA017943,17788,943.20435
NPA017944,17789,1113.2317
NPA017945,17790,743.67896
NPA017946,17791,952.6866
NPA017947,17792,707.34454
NPA017948,17793,662.2367
NPA017949,17794,684.713
NPA017950,17795,776.4447
NPA017951,17796,765.793
NPA017952,17797,912.5665
NPA017953,17798,911.73444
NPA017954,17799,965.5446
NPA017955,17800,952.6961
NPA017956,17801,610.3303
NPA017957,17802,797.56055
NPA017958,17803,1379.2429
NPA017959,17804,853.30115
NPA017960,17805,676.2494
NPA017961,17806,976.0905
NPA017962,17807,868.366
NPA017963,17808,859.6939
NPA017964,17809,782.2685
NPA017965,17810,998.0621
NPA017966,17811,839.91876
NPA017967,17812,1093.7607
NPA017968,17813,948.054
NPA017969,17814,1126.1683
NPA017970,17815,917.9268
NPA017971,17816,701.11676
NPA017972,17817,711.50165
NPA017973,17818,1108.6642
NPA017974,17819,993.0499
NPA017975,17820,805.81964
NPA017977,17821,722.88654
NPA017978,17822,668.75183
NPA017979,17823,875.51886
NPA017980,17824,727.16095
NPA017981,17825,758.86475
NPA017982,17826,858.4935
NPA017983,17827,769.9165
NPA017984,17828,621.06055
NPA017985,17829,606.50665
NPA017986,17830,964.8893
NPA017987,17831,845.3123
NPA017988,17832,736.44745
NPA017989,17833,858.75305
NPA017990,17834,846.9926
NPA017991,17835,700.6008
NPA017992,17836,629.6729
NPA017993,17837,806.28986
NPA017994,17838,948.5361
NPA017995,17839,844.33887
NPA017996,17840,614.6575
NPA017997,17841,935.54974
NPA017998,17842,1007.87225
NPA017999,17843,853.9863
NPA018000,17844,1030.2997
NPA018001,17845,1008.6954
NPA018002,17846,681.0741
NPA018003,17847,808.9996
NPA018004,17848,793.7865
NPA018005,17849,823.6741
NPA018006,17850,874.51965
NPA018007,17851,1174.4192
NPA018008,17852,876.04956
NPA018009,17853,968.9983
NPA018010,17854,973.267
NPA018011,17855,1142.1235
NPA018012,17856,973.1075
NPA018013,17857,803.75323
NPA018014,17858,1027.9647
NPA018015,17859,951.7703
NPA018016,17860,1361.6752
NPA018017,17861,752.4934
NPA018018,17862,957.21564
NPA018019,17863,676.2431
NPA018020,17864,1033.0358
NPA018021,17865,1064.5603
NPA018022,17866,807.4438
NPA018023,17867,866.6472
NPA018024,17868,864.69446
NPA018025,17869,922.53625
NPA018026,17870,769.0742
NPA018027,17871,1166.2568
NPA018028,17872,741.9841
NPA018029,17873,1025.0521
NPA018030,17874,838.88806
NPA018031,17875,896.5425
NPA018032,17876,700.9103
NPA018033,17877,804.9281
NPA018034,17878,867.55896
NPA018035,17879,1064.4962
NPA018036,17880,773.1851
NPA018037,17881,1015.5802
NPA018038,17882,1086.3772
NPA018039,17883,718.1094
NPA018040,17884,845.0947
NPA018041,17885,725.3598
NPA018042,17886,961.5416
NPA018043,17887,565.647
NPA018044,17888,773.7447
NPA018045,17889,1265.3016
NPA018046,17890,789.48285
NPA018047,17891,823.94934
NPA018048,17892,875.9717
NPA018049,17893,690.749
NPA018050,17894,1094.395
NPA018051,17895,875.0804
NPA018052,17896,866.6047
NPA018053,17897,742.04767
NPA018054,17898,1338.2744
NPA018055,17899,844.35974
NPA018056,17900,703.6369
NPA018057,17901,880.1185
NPA018058,17902,1196.0361
NPA018059,17903,973.6888
NPA018060,17904,1029.7454
NPA018061,17905,882.7637
NPA018062,17906,1084.522
NPA018063,17907,939.5619
NPA018064,17908,841.3445
NPA018065,17909,717.6071
NPA018066,17910,848.8776
NPA018067,17911,705.714
NPA018068,17912,1094.0079
NPA018069,17913,849.0654
NPA018070,17914,638.23285
NPA018071,17915,664.1992
NPA018072,17916,762.71643
NPA018073,17917,653.6557
NPA018074,17918,868.0504
NPA018075,17919,607.3181
NPA018076,17920,812.3206
NPA018077,17921,857.50745
NPA018078,17922,909.9999
NPA018079,17923,776.46606
NPA018080,17924,1379.8685
NPA018081,17925,774.7534
NPA018082,17926,694.8461
NPA018083,17927,624.849
NPA018084,17928,1137.8336
NPA018085,17929,1320.2485
NPA018086,17930,1223.3014
NPA018087,17931,570.9476
NPA018088,17932,684.6373
NPA018089,17933,702.4356
NPA018090,17934,853.21204
NPA018091,17935,699.8791
NPA018092,17936,652.65094
NPA018093,17937,755.19763
NPA018094,17938,1467.0458
NPA018095,17939,925.2343
NPA018096,17940,997.2638
NPA018097,17941,1273.5477
NPA018098,17942,671.84607
NPA018099,17943,683.04987
NPA018100,17944,599.3164
NPA018101,17945,1218.2284
NPA018102,17946,912.0192
NPA018103,17947,540.59595
NPA018104,17948,785.82306
NPA018105,17949,771.76575
NPA018106,17950,875.0201
NPA018107,17951,819.6481
NPA018109,17952,919.08307
NPA018110,17953,746.0788
NPA018111,17954,652.3439
NPA018112,17955,688.9348
NPA018113,17956,625.86487
NPA018114,17957,800.35455
NPA018115,17958,721.0791
NPA018117,17959,704.9374
NPA018118,17960,944.9238
NPA018119,17961,573.28925
NPA018120,17962,948.4208
NPA018121,17963,753.8879
NPA018122,17964,889.1162
NPA018123,17965,693.31696
NPA018124,17966,751.553
NPA018125,17967,1301.2148
NPA018126,17968,646.03406
NPA018127,17969,999.54126
NPA018128,17970,552.5992
NPA018129,17971,1037.4066
NPA018130,17972,729.49603
NPA018131,17973,677.0073
NPA018132,17974,683.0527
NPA018133,17975,705.3331
NPA018134,17976,741.6779
NPA018135,17977,727.9338
NPA018136,17978,731.1418
NPA018137,17979,768.5625
NPA018138,17980,1006.9156
NPA018139,17981,672.21735
NPA018140,17982,864.62
NPA018141,17983,758.9071
NPA018142,17984,1086.7589
NPA018143,17985,1063.8329
NPA018144,17986,927.73413
NPA018145,17987,958.23676
NPA018146,17988,677.94196
NPA018147,17989,971.21735
NPA018148,17990,996.9108
NPA018149,17991,740.83685
NPA018150,17992,1441.084
NPA018151,17993,738.6993
NPA018152,17994,640.23145
NPA018153,17995,757.4676
NPA018154,17996,958.22595
NPA018155,17997,1299.4087
NPA018156,17998,808.11444
NPA018157,17999,673.4084
NPA018158,18000,725.87805
NPA018159,18001,921.4934
NPA018160,18002,654.42773
NPA018161,18003,995.61615
NPA018162,18004,660.049
NPA018163,18005,1116.3721
NPA018164,18006,1192.9506
NPA018165,18007,977.8354
NPA018166,18008,1032.0623
NPA018167,18009,660.312
NPA018168,18010,1001.9741
NPA018170,18011,826.0803
NPA018171,18012,949.34186
NPA018172,18013,860.6117
NPA018173,18014,1226.5458
NPA018174,18015,954.29047
NPA018175,18016,966.22516
NPA018176,18017,736.36694
NPA018177,18018,722.8083
NPA018178,18019,664.94836
NPA018179,18020,1004.8022
NPA018180,18021,743.9984
NPA018181,18022,907.49054
NPA018182,18023,653.6256
NPA018183,18024,879.31903
NPA018184,18025,727.4755
NPA018185,18026,908.99005
NPA018186,18027,687.47943
NPA018187,18028,845.94806
NPA018188,18029,864.5942
NPA018189,18030,947.73303
NPA018190,18031,686.7303
NPA018191,18032,1153.1116
NPA018192,18033,723.4849
NPA018193,18034,883.05426
NPA018194,18035,755.6934
NPA018195,18036,669.1293
NPA018196,18037,1317.3602
NPA018197,18038,877.1209
NPA018198,18039,910.91095
NPA018199,18040,1308.1965
NPA018200,18041,1122.0823
NPA018201,18042,730.84406
NPA018202,18043,942.961
NPA018203,18044,654.14355
NPA018204,18045,994.75183
NPA018205,18046,874.4409
NPA018206,18047,1054.3427
NPA018207,18048,864.41425
NPA018208,18049,899.6852
NPA018209,18050,1273.7566
NPA018210,18051,679.9987
NPA018211,18052,715.7572
NPA018212,18053,1042.0098
NPA018213,18054,608.59906
NPA018214,18055,766.987
NPA018215,18056,749.86346
NPA018216,18057,660.09326
NPA018217,18058,575.3965
NPA018218,18059,1062.6876
NPA018219,18060,803.31683
NPA018220,18061,842.9193
NPA018221,18062,914.8277
NPA018222,18063,1002.9799
NPA018223,18064,946.75916
NPA018224,18065,672.7166
NPA018225,18066,647.02905
NPA018226,18067,696.818
NPA018227,18068,606.88025
NPA018228,18069,858.68774
NPA018229,18070,796.1149
NPA018230,18071,960.7643
NPA018231,18072,883.3287
NPA018232,18073,1106.296
NPA018233,18074,974.93353
NPA018234,18075,1020.77026
NPA018235,18076,986.86005
NPA018236,18077,584.4814
NPA018237,18078,660.1254
NPA018238,18079,608.39685
NPA018239,18080,761.6056
NPA018240,18081,782.2685
NPA018241,18082,958.0617
NPA018242,18083,1059.1094
NPA018243,18084,837.72375
NPA018244,18085,1154.5303
NPA018245,18086,958.7623
NPA018246,18087,975.36804
NPA018247,18088,798.6618
NPA018248,18089,756.97864
NPA018249,18090,984.1979
NPA018250,18091,791.3825
NPA018251,18092,864.91595
NPA018252,18093,1094.951
NPA018253,18094,948.9885
NPA018254,18095,1022.47687
NPA018255,18096,1021.80176
NPA018256,18097,856.2434
NPA018257,18098,796.84485
NPA018258,18099,764.4241
NPA018259,18100,1198.7251
NPA018260,18101,929.6749
NPA018261,18102,1414.253
NPA018262,18103,770.5093
NPA018263,18104,804.2541
NPA018264,18105,777.40436
NPA018265,18106,684.45044
NPA018266,18107,1213.573
NPA018267,18108,809.8311
NPA018268,18109,765.7143
NPA018269,18110,915.2549
NPA018270,18111,1000.97266
NPA018271,18112,932.24146
NPA018272,18113,1083.6843
NPA018273,18114,1029.6125
NPA018274,18115,769.1089
NPA018275,18116,966.58875
NPA018276,18117,812.14545
NPA018277,18118,786.0256
NPA018278,18119,919.1495
NPA018279,18120,878.5123
NPA018280,18121,802.9617
NPA018281,18122,892.19086
NPA018282,18123,805.1509
NPA018283,18124,1311.648
NPA018284,18125,995.4919
NPA018285,18126,894.8374
NPA018286,18127,1032.2155
NPA018287,18128,1225.7177
NPA018288,18129,863.033
NPA018289,18130,847.2515
NPA018290,18131,655.58374
NPA018291,18132,850.904
NPA018292,18133,862.9731
NPA018293,18134,870.23413
NPA018295,18135,1004.60077
NPA018296,18136,1208.9302
NPA018297,18137,690.3615
NPA018298,18138,682.55896
NPA018299,18139,1118.0892
NPA018300,18140,605.53656
NPA018301,18141,871.88403
NPA018302,18142,840.9851
NPA018303,18143,827.7835
NPA018304,18144,698.6598
NPA018305,18145,605.44745
NPA018306,18146,873.56177
NPA018307,18147,632.7658
NPA018308,18148,717.79675
NPA018309,18149,648.3747
NPA018310,18150,821.23737
NPA018311,18151,1134.2568
NPA018312,18152,725.154
NPA018313,18153,913.401
NPA018314,18154,1020.3745
NPA018315,18155,777.32654
NPA018316,18156,1105.3485
NPA018317,18157,677.94525
NPA018318,18158,813.7354
NPA018319,18159,874.4044
NPA018320,18160,693.74036
NPA018321,18161,703.6071
NPA018322,18162,796.342
NPA018323,18163,842.36786
NPA018324,18164,730.84717
NPA018325,18165,898.4546
NPA018326,18166,702.7522
NPA018327,18167,1086.8771
NPA018328,18168,927.91925
NPA018329,18169,687.15173
NPA018330,18170,671.6863
NPA018331,18171,925.72626
NPA018332,18172,867.9931
NPA018333,18173,1201.1554
NPA018334,18174,952.4058
NPA018335,18175,950.61395
NPA018336,18176,741.7862
NPA018337,18177,904.16724
NPA018338,18178,1030.0555
NPA018339,18179,709.69336
NPA018340,18180,1367.6437
NPA018341,18181,716.70996
NPA018342,18182,790.79974
NPA018343,18183,704.37177
NPA018344,18184,761.5591
NPA018345,18185,896.56036
NPA018346,18186,639.2016
NPA018347,18187,714.6152
NPA018348,18188,716.2923
NPA018349,18189,1223.5627
NPA018350,18190,627.109
NPA018351,18191,705.7457
NPA018352,18192,809.47485
NPA018353,18193,1077.4249
NPA018354,18194,856.86694
NPA018355,18195,875.93115
NPA018356,18196,709.43555
NPA018357,18197,726.28253
NPA018358,18198,780.13995
NPA018359,18199,661.4406
NPA018360,18200,969.5161
NPA018361,18201,730.7216
NPA018362,18202,1133.8322
NPA018363,18203,855.34875
NPA018364,18204,883.12415
NPA018365,18205,893.0876
NPA018366,18206,743.16766
NPA018367,18207,753.20984
NPA018368,18208,801.5261
NPA018369,18209,1106.3296
NPA018370,18210,858.0691
NPA018371,18211,705.965
NPA018372,18212,1020.3451
NPA018373,18213,803.84436
NPA018374,18214,812.0981
NPA018375,18215,765.4986
NPA018376,18216,677.8447
NPA018377,18217,1088.569
NPA018378,18218,651.62103
NPA018379,18219,924.8175
NPA018380,18220,1334.246
NPA018381,18221,194.78902
NPA018382,18222,700.3791
NPA018383,18223,734.95294
NPA018384,18224,925.7652
NPA018385,18225,821.475
NPA018386,18226,709.7003
NPA018387,18227,855.3876
NPA018388,18228,613.5851
NPA018389,18229,888.13165
NPA018390,18230,909.726
NPA018391,18231,647.7044
NPA018392,18232,833.67413
NPA018393,18233,869.8134
NPA018394,18234,727.2913
NPA018395,18235,630.92346
NPA018396,18236,1218.3107
NPA018397,18237,1032.7795
NPA018398,18238,1116.7245
NPA018399,18239,1100.2334
NPA018400,18240,695.9189
NPA018401,18241,705.49286
NPA018402,18242,735.2824
NPA018403,18243,726.3631
NPA018404,18244,946.6542
NPA018405,18245,1120.6351
NPA018406,18246,884.0503
NPA018407,18247,1182.8289
NPA018408,18248,796.771
NPA018409,18249,1047.7863
NPA018410,18250,583.36957
NPA018411,18251,1331.5596
NPA018412,18252,627.2554
NPA018413,18253,799.47565
NPA018414,18254,811.4946
NPA018415,18255,1005.077
NPA018416,18256,604.6582
NPA018417,18257,995.39276
NPA018418,18258,630.4556
NPA018419,18259,878.6001
NPA018420,18260,700.171
NPA018421,18261,647.0853
NPA018422,18262,809.17615
NPA018423,18263,767.8897
NPA018424,18264,830.01184
NPA018425,18265,999.84393
NPA018426,18266,859.13477
NPA018427,18267,867.64844
NPA018428,18268,652.39294
NPA018429,18269,690.02576
NPA018430,18270,647.4572
NPA018431,18271,855.4217
NPA018432,18272,701.0734
NPA018433,18273,716.5574
NPA018434,18274,606.334
NPA018435,18275,734.4935
NPA018436,18276,819.6684
NPA018437,18277,699.22144
NPA018438,18278,733.4604
NPA018439,18279,958.6116
NPA018440,18280,1216.1093
NPA018441,18281,954.6157
NPA018442,18282,701.8613
NPA018443,18283,707.1344
NPA018444,18284,748.86005
NPA018445,18285,696.26776
NPA018446,18286,578.1406
NPA018447,18287,803.9488
NPA018448,18288,704.00085
NPA018449,18289,829.6154
NPA018450,18290,749.38916
NPA018451,18291,1024.6411
NPA018452,18292,1012.8109
NPA018453,18293,921.43365
NPA018454,18294,904.1859
NPA018455,18295,1050.5452
NPA018456,18296,586.01227
NPA018457,18297,1448.866
NPA018458,18298,750.0602
NPA018459,18299,965.5548
NPA018460,18300,784.4997
NPA018461,18301,675.6634
NPA018462,18302,602.28687
NPA018463,18303,610.76807
NPA018464,18304,1056.0477
NPA018465,18305,1286.7817
NPA018466,18306,688.4744
NPA018467,18307,654.8871
NPA018468,18308,850.67725
NPA018469,18309,735.29083
NPA018470,18310,911.45874
NPA018471,18311,872.3282
NPA018472,18312,940.7673
NPA018473,18313,1126.935
NPA018474,18314,1014.35974
NPA018475,18315,901.7166
NPA018476,18316,774.4965
NPA018477,18317,844.0722
NPA018478,18318,814.24994
NPA018479,18319,758.8955
NPA018480,18320,739.6096
NPA018481,18321,956.68
NPA018482,18322,851.531
NPA018483,18323,801.985
NPA018484,18324,738.3446
NPA018485,18325,535.0806
NPA018486,18326,757.2203
NPA018487,18327,703.75696
NPA018488,18328,670.05774
NPA018489,18329,884.73645
NPA018490,18330,967.0828
NPA018491,18331,739.5399
NPA018492,18332,905.5648
NPA018493,18333,841.39746
NPA018494,18334,682.9175
NPA018495,18335,895.50085
NPA018496,18336,796.403
NPA018497,18337,1044.2156
NPA018498,18338,584.5249
NPA018499,18339,896.2603
NPA018500,18340,909.544
NPA018501,18341,875.73193
NPA018502,18342,762.9824
NPA018503,18343,808.30316
NPA018504,18344,929.5165
NPA018505,18345,844.40027
NPA018506,18346,788.92773
NPA018507,18347,828.58594
NPA018508,18348,911.0063
NPA018509,18349,1198.2897
NPA018510,18350,765.1526
NPA018511,18351,1078.3993
NPA018512,18352,1238.2926
NPA018513,18353,868.2874
NPA018514,18354,711.2636
NPA018515,18355,1452.2886
NPA018516,18356,773.6122
NPA018517,18357,1078.9243
NPA018518,18358,928.7586
NPA018519,18359,687.11273
NPA018520,18360,1144.9803
NPA018521,18361,805.4118
NPA018522,18362,705.8439
NPA018523,18363,661.63586
NPA018524,18364,720.57666
NPA018525,18365,859.57776
NPA018526,18366,975.422
NPA018527,18367,718.65857
NPA018528,18368,1043.064
NPA018529,18369,712.394
NPA018530,18370,705.8113
NPA018531,18371,1091.1453
NPA018532,18372,885.81757
NPA018533,18373,861.92566
NPA018534,18374,954.8285
NPA018535,18375,1273.0039
NPA018536,18376,891.4896
NPA018537,18377,90.7766
NPA018538,18378,707.5268
NPA018539,18379,620.5758
NPA018540,18380,1059.13
NPA018541,18381,1006.28674
NPA018542,18382,730.12274
NPA018543,18383,654.1755
NPA018544,18384,691.6258
NPA018545,18385,961.1249
NPA018546,18386,693.926
NPA018547,18387,84.57062
NPA018548,18388,763.7526
NPA018549,18389,850.0025
NPA018550,18390,848.8519
NPA018551,18391,1056.4974
